headcode,origin_location,origin_departure,gps_car_id,total_matching,median_time_error,end,start,iqr_time_error,matched_over_total
2C43,MORCAME,2016-03-30 08:23:00,153352,19,-0.533333333333333,2016-03-30 09:50:00,2016-03-30 08:23:00,1.08333333333333,1
2C43,MORCAME,2016-03-30 08:23:00,153352,19,-0.533333333333333,2016-03-30 09:50:00,2016-03-30 08:23:00,1.08333333333333,1
2R59,ROHL,2016-03-30 08:35:00,150272,13,-0.5,2016-03-30 09:05:20,2016-03-30 08:32:30,1.08333333333333,1
2F15,MNCROXR,2016-03-30 08:10:00,150119,20,-0.55,2016-03-30 09:30:03,2016-03-30 08:23:00,1.08333333333333,1
2C28,LEEDS,2016-03-30 11:59:00,153330,10,-0.633333333333333,2016-03-30 12:41:23,2016-03-30 11:59:00,1.08333333333333,0.909090909090909
2M08,LEEDS,2016-03-30 11:18:00,158795,17,-0.516666666666667,2016-03-30 12:24:41,2016-03-30 11:18:00,1.08333333333333,1
2C22,LEEDS,2016-03-30 10:29:00,150144,22,-0.466666666666667,2016-03-30 11:44:28,2016-03-30 10:29:00,1.08333333333333,1
2F79,MNCROXR,2016-03-30 08:56:00,150138,25,-0.516666666666667,2016-03-30 10:12:16,2016-03-30 08:51:26,1.08333333333333,1
2H09,BUXTON,2016-03-30 07:48:00,150136,12,-0.316666666666667,2016-03-30 08:42:00,2016-03-30 07:48:00,1.08333333333333,1
2F15,MNCROXR,2016-03-30 08:10:00,150142,20,-0.516666666666667,2016-03-30 09:30:01,2016-03-30 08:23:00,1.08333333333333,1
2C24,LEEDS,2016-03-30 10:59:00,155346,12,-0.75,2016-03-30 11:46:25,2016-03-30 10:59:00,1.04166666666667,1
2J54,CLITHRO,2016-03-30 09:46:00,150205,18,-0.683333333333333,2016-03-30 11:06:41,2016-03-30 09:46:00,1.04166666666667,1
2C52,BAROW,2016-03-30 10:09:00,153316,21,-0.5,2016-03-30 11:21:20,2016-03-30 10:09:00,1.04166666666667,1
2A09,MRPTHRP,2016-03-30 11:49:00,156443,12,-0.766666666666667,2016-03-30 12:23:16,2016-03-30 11:45:46,1.04166666666667,1
