headcode,origin_location,origin_departure,gps_car_id,total_matching,median_time_error,end,start,iqr_time_error,matched_over_total
1Y08,NWCSTLE,2015-03-17 06:00:00,82222,1,0.3,2015-03-17 09:04:00,2015-03-17 09:03:42,0,0.0227272727272727
1D06,KNGX,2015-03-17 08:35:00,40704,1,-2.71666666666667,2015-03-17 08:48:43,2015-03-17 08:46:00,0,0.1
1Y08,NWCSTLE,2015-03-17 06:00:00,82225,1,-0.2,2015-03-17 08:53:54,2015-03-17 08:52:30,0.7,0.0227272727272727
1D06,KNGX,2015-03-17 08:35:00,40702,2,0.741666666666667,2015-03-17 08:38:00,2015-03-17 08:35:00,1.75833333333333,0.2
1S07,KNGX,2015-03-17 08:00:00,82201,2,-0.966666666666667,2015-03-17 09:00:44,2015-03-17 08:56:00,3.76666666666667,0.117647058823529
1A13,SKPT,2015-03-17 06:55:00,82208,1,0.75,2015-03-17 08:42:00,2015-03-17 08:41:15,0,0.0333333333333333
1D04,KNGX,2015-03-17 07:35:00,82213,2,-1.08333333333333,2015-03-17 08:41:05,2015-03-17 08:39:00,1,0.0869565217391304
1A18,LEEDS,2015-03-17 08:45:00,82215,1,-1.08333333333333,2015-03-17 08:51:34,2015-03-17 08:44:36,3.48333333333333,0.166666666666667
1D06,KNGX,2015-03-17 08:35:00,82225,1,-1.18333333333333,2015-03-17 08:46:40,2015-03-17 08:40:59,4.13333333333333,0.1
1S05,KNGX,2015-03-17 07:00:00,82230,2,0.6,2015-03-17 08:57:00,2015-03-17 08:54:00,1.5,0.0645161290322581
1E02,EDINBUR,2015-03-17 05:48:00,82207,1,2.46666666666667,2015-03-17 08:59:00,2015-03-17 08:56:32,0,0.024390243902439
1D06,KNGX,2015-03-17 08:35:00,82229,2,-1.01666666666667,2015-03-17 08:42:51,2015-03-17 08:40:00,1.83333333333333,0.2
1E01,EDINBUR,2015-03-17 05:40:00,82204,1,2.5,2015-03-17 08:52:00,2015-03-17 08:49:30,0,0.0238095238095238
1S07,KNGX,2015-03-17 08:00:00,40708,1,4.83333333333333,2015-03-17 08:44:00,2015-03-17 08:39:10,0,0.0588235294117647
1N80,KNGX,2015-03-17 07:08:00,82201,2,-1.46666666666667,2015-03-17 08:47:28,2015-03-17 08:45:00,1,0.0689655172413793
1D02,KNGX,2015-03-17 06:30:00,82211,2,-0.491666666666667,2015-03-17 08:50:00,2015-03-17 08:43:00,3.775,0.0555555555555556
1Y08,NWCSTLE,2015-03-17 06:00:00,82220,2,-0.633333333333334,2015-03-17 09:04:00,2015-03-17 08:58:00,3.78333333333333,0.0454545454545455
1N08,KNGX,2015-03-17 08:30:00,82229,1,3.8,2015-03-17 08:40:00,2015-03-17 08:36:12,0,0.0909090909090909
1E01,EDINBUR,2015-03-17 05:40:00,82208,1,3.65,2015-03-17 08:40:00,2015-03-17 08:36:21,0,0.0238095238095238
1E02,EDINBUR,2015-03-17 05:48:00,82231,2,-1.95833333333333,2015-03-17 08:45:16,2015-03-17 08:41:00,2.30833333333333,0.0487804878048781
1N08,KNGX,2015-03-17 08:30:00,82225,1,-0.408333333333333,2015-03-17 08:40:59,2015-03-17 08:32:12,2.85833333333333,0.0909090909090909
1A07,BRADFS,2015-03-17 06:30:00,82228,1,-2.75,2015-03-17 08:52:15,2015-03-17 08:49:00,0.741666666666667,0.0263157894736842
1A04,LEEDS,2015-03-17 06:05:00,82203,1,-4.86666666666667,2015-03-17 08:40:52,2015-03-17 08:36:00,0,0.027027027027027
1Y14,BRWCKUT,2015-03-17 06:00:00,82208,2,1.45,2015-03-17 08:48:00,2015-03-17 08:45:08,1.59166666666667,0.0555555555555556
1N08,KNGX,2015-03-17 08:30:00,40704,2,1.33333333333333,2015-03-17 08:46:00,2015-03-17 08:42:40,2,0.181818181818182
1D05,KNGX,2015-03-17 08:06:00,82213,2,-1.00833333333333,2015-03-17 08:56:19,2015-03-17 08:53:00,2.30833333333333,0.125
1S09,KNGX,2015-03-17 09:00:00,40704,1,0.341666666666667,2015-03-17 09:03:59,2015-03-17 08:59:20,2.325,0.333333333333333
1Y08,NWCSTLE,2015-03-17 06:00:00,82228,1,1.25,2015-03-17 08:53:00,2015-03-17 08:50:46,0.741666666666667,0.0227272727272727
1S06,KNGX,2015-03-17 07:30:00,82214,3,1.15,2015-03-17 08:46:00,2015-03-17 08:41:00,2.5,0.125
1B81,LINCLNC,2015-03-17 07:20:00,82226,1,0.366666666666667,2015-03-17 08:51:00,2015-03-17 08:50:38,0,0.0588235294117647
1A07,BRADFS,2015-03-17 06:30:00,82220,1,-2.85,2015-03-17 09:00:51,2015-03-17 08:58:00,0,0.0263157894736842
1D06,KNGX,2015-03-17 08:35:00,40742,2,-1.8,2015-03-17 08:59:50,2015-03-17 08:55:00,3.06666666666667,0.2
1S06,KNGX,2015-03-17 07:30:00,82201,3,-2.65,2015-03-17 08:48:39,2015-03-17 08:44:00,2.36666666666667,0.125
1A04,LEEDS,2015-03-17 06:05:00,82223,1,-1.03333333333333,2015-03-17 08:37:02,2015-03-17 08:36:00,0,0.027027027027027
1E01,EDINBUR,2015-03-17 05:40:00,40737,1,2.875,2015-03-17 08:56:00,2015-03-17 08:52:12,0.925,0.0238095238095238
1A13,SKPT,2015-03-17 06:55:00,82207,3,3.44166666666667,2015-03-17 08:38:00,2015-03-17 08:31:44,2.19166666666667,0.1
1A09,LEEDS,2015-03-17 07:15:00,82223,1,0.7,2015-03-17 09:02:00,2015-03-17 09:01:18,0,0.0384615384615385
1D03,KNGX,2015-03-17 07:05:00,82211,2,0.85,2015-03-17 09:03:00,2015-03-17 09:02:09,0,0.0645161290322581
1S07,KNGX,2015-03-17 08:00:00,82209,1,-3.06666666666667,2015-03-17 08:48:25,2015-03-17 08:44:00,1.35,0.0588235294117647
1N80,KNGX,2015-03-17 07:08:00,82214,2,-2.425,2015-03-17 08:36:35,2015-03-17 08:33:00,1.15833333333333,0.0689655172413793
1A13,SKPT,2015-03-17 06:55:00,82216,1,0.35,2015-03-17 08:48:00,2015-03-17 08:47:39,0,0.0333333333333333
1D06,KNGX,2015-03-17 08:35:00,82203,1,-1.23333333333333,2015-03-17 08:39:14,2015-03-17 08:38:00,0,0.1
1S09,KNGX,2015-03-17 09:00:00,82205,1,0.233333333333333,2015-03-17 08:59:00,2015-03-17 08:58:46,0,0.333333333333333
1A12,HULL,2015-03-17 07:00:00,82213,4,2.78333333333333,2015-03-17 09:01:00,2015-03-17 08:43:26,1.30416666666667,0.166666666666667
1D06,KNGX,2015-03-17 08:35:00,82205,1,2.1,2015-03-17 08:46:00,2015-03-17 08:43:54,0,0.1
1E07,EDINBUR,2015-03-17 08:30:00,82212,1,-4.58333333333333,2015-03-17 08:54:35,2015-03-17 08:50:00,0,0.125
1D03,KNGX,2015-03-17 07:05:00,40701,2,4,2015-03-17 08:47:00,2015-03-17 08:42:12,0.799999999999999,0.0645161290322581
1N08,KNGX,2015-03-17 08:30:00,82228,1,-0.916666666666667,2015-03-17 08:40:24,2015-03-17 08:32:35,3.90833333333333,0.0909090909090909
1A13,SKPT,2015-03-17 06:55:00,40737,1,-1.76666666666667,2015-03-17 09:00:46,2015-03-17 08:59:00,0,0.0333333333333333
1S02,DONC,2015-03-17 06:15:00,40748,1,3.28333333333333,2015-03-17 08:54:00,2015-03-17 08:50:43,0,0.0294117647058824
1N08,KNGX,2015-03-17 08:30:00,82205,2,0.291666666666667,2015-03-17 08:44:00,2015-03-17 08:39:31,4.19166666666667,0.181818181818182
1D06,KNGX,2015-03-17 08:35:00,40708,1,-1.2,2015-03-17 09:02:12,2015-03-17 09:01:00,0,0.1
1A09,LEEDS,2015-03-17 07:15:00,40737,1,0.0666666666666667,2015-03-17 08:44:00,2015-03-17 08:43:56,0,0.0384615384615385
1N08,KNGX,2015-03-17 08:30:00,82209,1,4.71666666666667,2015-03-17 09:03:00,2015-03-17 08:58:17,0,0.0909090909090909
1D07,KNGX,2015-03-17 09:03:00,82205,1,3.23333333333333,2015-03-17 09:02:00,2015-03-17 08:58:46,0,1
1D05,KNGX,2015-03-17 08:06:00,40708,1,0.433333333333333,2015-03-17 08:44:00,2015-03-17 08:43:34,0,0.0625
1A15,HAGT,2015-03-17 07:34:00,82208,1,2.01666666666667,2015-03-17 09:00:00,2015-03-17 08:57:59,0,0.0526315789473684
1A07,BRADFS,2015-03-17 06:30:00,82223,1,-3.98333333333333,2015-03-17 08:46:59,2015-03-17 08:43:00,0,0.0263157894736842
1A09,LEEDS,2015-03-17 07:15:00,82226,1,-0.15,2015-03-17 08:56:09,2015-03-17 08:56:00,0,0.0384615384615385
1S06,KNGX,2015-03-17 07:30:00,82219,1,4.53333333333333,2015-03-17 09:04:00,2015-03-17 08:59:28,0,0.0416666666666667
1S05,KNGX,2015-03-17 07:00:00,82219,2,0.975,2015-03-17 08:45:00,2015-03-17 08:41:11,2.84166666666667,0.0645161290322581
1A06,LEEDS,2015-03-17 06:40:00,82228,1,-0.4,2015-03-17 08:42:06,2015-03-17 08:36:55,2.59166666666667,0.0303030303030303
1E04,EDINBUR,2015-03-17 06:55:00,40732,2,0.75,2015-03-17 08:36:00,2015-03-17 08:30:00,3,0.08
1N08,KNGX,2015-03-17 08:30:00,40702,1,-0.808333333333333,2015-03-17 08:35:30,2015-03-17 08:30:07,2.69166666666667,0.0909090909090909
1A07,BRADFS,2015-03-17 06:30:00,40704,9,3.26666666666667,2015-03-17 08:59:20,2015-03-17 07:40:01,8.40416666666667,0.236842105263158
1D03,KNGX,2015-03-17 07:05:00,82231,21,3.63333333333333,2015-03-17 08:35:00,2015-03-17 07:01:21,1.375,0.67741935483871
1A13,SKPT,2015-03-17 06:55:00,82213,7,2.56666666666667,2015-03-17 08:36:00,2015-03-17 08:10:00,1.925,0.233333333333333
1S05,KNGX,2015-03-17 07:00:00,82200,10,-4.55,2015-03-17 08:36:08,2015-03-17 07:11:00,0.783333333333333,0.32258064516129
1N04,KNGX,2015-03-17 06:15:00,82219,2,-0.491666666666667,2015-03-17 08:37:07,2015-03-17 08:29:52,1.625,0.05
1E01,EDINBUR,2015-03-17 05:40:00,82214,4,-2.83333333333333,2015-03-17 08:36:35,2015-03-17 08:10:43,3.35,0.0952380952380952
1E02,EDINBUR,2015-03-17 05:48:00,82217,2,-2.66666666666667,2015-03-17 08:35:46,2015-03-17 08:29:00,2.05,0.0487804878048781
1Y05,NWCSTLE,2015-03-17 05:25:00,82228,1,-1.75,2015-03-17 08:36:55,2015-03-17 08:32:35,2.16666666666667,0.0222222222222222
1N81,KNGX,2015-03-17 09:08:00,82209,2,-0.616666666666667,2015-03-17 09:22:44,2015-03-17 09:18:00,4.11666666666667,0.2
1N04,KNGX,2015-03-17 06:15:00,82206,2,-0.883333333333333,2015-03-17 09:08:00,2015-03-17 09:05:00,1.5,0.0416666666666667
1D04,KNGX,2015-03-17 07:35:00,82215,2,-0.983333333333333,2015-03-17 09:32:02,2015-03-17 09:29:00,2.45,0.0625
1D06,KNGX,2015-03-17 08:35:00,82214,1,3.95,2015-03-17 09:19:00,2015-03-17 09:15:03,0,0.0588235294117647
1S05,KNGX,2015-03-17 07:00:00,82206,1,-4.5,2015-03-17 09:15:30,2015-03-17 09:11:00,0,0.0277777777777778
1S07,KNGX,2015-03-17 08:00:00,82230,1,3,2015-03-17 09:26:00,2015-03-17 09:23:00,0,0.0416666666666667
1B81,LINCLNC,2015-03-17 07:20:00,40702,1,2.46666666666667,2015-03-17 09:16:00,2015-03-17 09:13:32,0,0.0434782608695652
1D07,KNGX,2015-03-17 09:03:00,40742,1,1.5,2015-03-17 09:13:00,2015-03-17 09:11:30,0,0.1
1A12,HULL,2015-03-17 07:00:00,40702,1,0.208333333333333,2015-03-17 09:29:44,2015-03-17 09:27:51,0.941666666666667,0.032258064516129
1A18,LEEDS,2015-03-17 08:45:00,82216,2,4.03333333333333,2015-03-17 09:19:00,2015-03-17 09:14:28,0.5,0.142857142857143
1B81,LINCLNC,2015-03-17 07:20:00,40708,2,-4.7,2015-03-17 09:28:38,2015-03-17 09:19:00,0.0666666666666664,0.0869565217391304
1A19,LEEDS,2015-03-17 09:16:00,82216,2,-1.53333333333333,2015-03-17 09:33:53,2015-03-17 09:30:00,3.2,0.333333333333333
1Y14,BRWCKUT,2015-03-17 06:00:00,82226,1,-3.84166666666667,2015-03-17 09:17:46,2015-03-17 09:13:00,0.925000000000001,0.024390243902439
1A18,LEEDS,2015-03-17 08:45:00,40737,1,0.266666666666667,2015-03-17 09:32:00,2015-03-17 09:31:44,0,0.0714285714285714
1S06,KNGX,2015-03-17 07:30:00,82230,1,4.48333333333333,2015-03-17 09:18:00,2015-03-17 09:13:31,0,0.032258064516129
1N81,KNGX,2015-03-17 09:08:00,82213,3,0.55,2015-03-17 09:26:00,2015-03-17 09:21:22,4.025,0.3
1D06,KNGX,2015-03-17 08:35:00,82219,1,1,2015-03-17 09:34:00,2015-03-17 09:33:00,0,0.0588235294117647
1D07,KNGX,2015-03-17 09:03:00,82225,1,2.18333333333333,2015-03-17 09:13:32,2015-03-17 09:05:16,4.13333333333333,0.1
1A19,LEEDS,2015-03-17 09:16:00,82200,2,1.10833333333333,2015-03-17 09:19:00,2015-03-17 09:15:47,2.10833333333333,0.333333333333333
1S06,KNGX,2015-03-17 07:30:00,82206,2,0.2,2015-03-17 09:37:00,2015-03-17 09:29:18,3.75,0.0555555555555556
1N80,KNGX,2015-03-17 07:08:00,82230,1,1.56666666666667,2015-03-17 09:11:00,2015-03-17 09:09:26,0,0.0294117647058824
1A09,LEEDS,2015-03-17 07:15:00,40702,1,-1.18333333333333,2015-03-17 09:18:11,2015-03-17 09:17:00,0,0.0294117647058824
1N81,KNGX,2015-03-17 09:08:00,40708,1,0.55,2015-03-17 09:18:00,2015-03-17 09:17:27,0,0.1
1E07,EDINBUR,2015-03-17 08:30:00,40732,1,0.2,2015-03-17 09:21:00,2015-03-17 09:20:48,0,0.0769230769230769
1S05,KNGX,2015-03-17 07:00:00,40711,2,-1.03333333333333,2015-03-17 09:26:02,2015-03-17 09:24:00,1,0.0555555555555556
1A12,HULL,2015-03-17 07:00:00,82222,1,3.36666666666667,2015-03-17 09:27:00,2015-03-17 09:23:38,0,0.032258064516129
1Y08,NWCSTLE,2015-03-17 06:00:00,40702,1,-4.63333333333333,2015-03-17 09:08:38,2015-03-17 09:04:00,0,0.0227272727272727
1S02,DONC,2015-03-17 06:15:00,82227,1,2.78333333333333,2015-03-17 09:11:00,2015-03-17 09:08:13,0,0.0256410256410256
1N04,KNGX,2015-03-17 06:15:00,40711,2,1.35,2015-03-17 09:18:00,2015-03-17 09:15:27,1.2,0.0416666666666667
1S09,KNGX,2015-03-17 09:00:00,82213,2,-1.74166666666667,2015-03-17 09:21:22,2015-03-17 09:17:00,2.625,0.181818181818182
1D05,KNGX,2015-03-17 08:06:00,40701,1,2.33333333333333,2015-03-17 09:17:00,2015-03-17 09:14:40,0,0.0454545454545455
1N08,KNGX,2015-03-17 08:30:00,82213,1,-3.1,2015-03-17 09:06:06,2015-03-17 09:03:00,0,0.0555555555555556
1A13,SKPT,2015-03-17 06:55:00,82223,1,-3.4,2015-03-17 09:18:24,2015-03-17 09:15:00,0,0.0263157894736842
1N08,KNGX,2015-03-17 08:30:00,40701,1,2.23333333333333,2015-03-17 09:31:00,2015-03-17 09:28:46,0,0.0555555555555556
1E02,EDINBUR,2015-03-17 05:48:00,82223,1,-2.81666666666667,2015-03-17 09:34:49,2015-03-17 09:32:00,0,0.0208333333333333
1E02,EDINBUR,2015-03-17 05:48:00,82216,1,4.83333333333333,2015-03-17 09:06:00,2015-03-17 09:01:10,0,0.0208333333333333
1Y11,NWCSTLE,2015-03-17 06:30:00,82228,1,1.3,2015-03-17 09:27:00,2015-03-17 09:24:24,1.3,0.0238095238095238
1A09,LEEDS,2015-03-17 07:15:00,82222,2,-0.958333333333333,2015-03-17 09:17:59,2015-03-17 09:13:00,4.025,0.0588235294117647
1A09,LEEDS,2015-03-17 07:15:00,40742,3,3.48333333333333,2015-03-17 09:28:00,2015-03-17 09:19:26,0.308333333333334,0.0882352941176471
1A09,LEEDS,2015-03-17 07:15:00,82225,1,0.0999999999999999,2015-03-17 09:25:05,2015-03-17 09:17:40,5.87916666666667,0.0294117647058824
1E02,EDINBUR,2015-03-17 05:48:00,40737,3,-3.05,2015-03-17 09:20:35,2015-03-17 09:16:00,1.76666666666667,0.0625
1S09,KNGX,2015-03-17 09:00:00,40708,2,2.70833333333333,2015-03-17 09:16:00,2015-03-17 09:11:20,1.95833333333333,0.181818181818182
1N81,KNGX,2015-03-17 09:08:00,82225,1,-2.6,2015-03-17 09:17:40,2015-03-17 09:13:00,2.06666666666667,0.1
1E01,EDINBUR,2015-03-17 05:40:00,40702,2,0.883333333333333,2015-03-17 09:25:00,2015-03-17 09:22:11,1.93333333333333,0.0392156862745098
1B81,LINCLNC,2015-03-17 07:20:00,82222,1,-2.93333333333333,2015-03-17 09:13:56,2015-03-17 09:11:00,0,0.0434782608695652
1S10,KNGX,2015-03-17 09:30:00,82225,1,3.125,2015-03-17 09:35:00,2015-03-17 09:31:37,0.258333333333334,0.25
1A18,LEEDS,2015-03-17 08:45:00,82204,2,-2.20833333333333,2015-03-17 09:26:55,2015-03-17 09:24:00,0.708333333333333,0.142857142857143
1D03,KNGX,2015-03-17 07:05:00,82215,1,-1.3,2015-03-17 09:18:18,2015-03-17 09:17:00,0,0.0294117647058824
1E03,EDINBUR,2015-03-17 06:26:00,82204,1,-3.5,2015-03-17 09:26:30,2015-03-17 09:23:00,0,0.0263157894736842
1E03,EDINBUR,2015-03-17 06:26:00,82207,1,-2.33333333333333,2015-03-17 09:11:20,2015-03-17 09:09:00,0,0.0263157894736842
1S09,KNGX,2015-03-17 09:00:00,82225,1,-0.266666666666667,2015-03-17 09:06:49,2015-03-17 09:02:10,2.325,0.0909090909090909
1S07,KNGX,2015-03-17 08:00:00,40701,2,-1.975,2015-03-17 09:11:16,2015-03-17 09:08:00,1.29166666666667,0.0833333333333333
1Y14,BRWCKUT,2015-03-17 06:00:00,82222,1,1.61666666666667,2015-03-17 09:31:00,2015-03-17 09:29:23,0,0.024390243902439
1A09,LEEDS,2015-03-17 07:15:00,82203,1,-2.58333333333333,2015-03-17 09:30:35,2015-03-17 09:28:00,0,0.0294117647058824
1E04,EDINBUR,2015-03-17 06:55:00,82208,1,-3.11666666666667,2015-03-17 09:35:07,2015-03-17 09:32:00,0,0.03125
1D07,KNGX,2015-03-17 09:03:00,40708,2,-0.35,2015-03-17 09:17:27,2015-03-17 09:13:00,4.1,0.2
1E01,EDINBUR,2015-03-17 05:40:00,82226,1,1.55,2015-03-17 09:05:00,2015-03-17 09:03:27,0,0.0196078431372549
1S10,KNGX,2015-03-17 09:30:00,40708,2,2.59166666666667,2015-03-17 09:31:00,2015-03-17 09:26:11,2.225,0.5
1E01,EDINBUR,2015-03-17 05:40:00,82203,1,0.866666666666667,2015-03-17 09:35:00,2015-03-17 09:34:08,0,0.0196078431372549
1N81,KNGX,2015-03-17 09:08:00,40704,1,2.5,2015-03-17 09:07:00,2015-03-17 09:04:30,0,0.1
1A12,HULL,2015-03-17 07:00:00,82226,1,2.38333333333333,2015-03-17 09:10:00,2015-03-17 09:07:37,0,0.032258064516129
1S09,KNGX,2015-03-17 09:00:00,82214,1,-3.06666666666667,2015-03-17 09:28:04,2015-03-17 09:25:00,0,0.0909090909090909
1N08,KNGX,2015-03-17 08:30:00,82201,2,1.58333333333333,2015-03-17 09:16:00,2015-03-17 09:13:55,0.5,0.111111111111111
1A12,HULL,2015-03-17 07:00:00,82220,1,-5,2015-03-17 09:26:00,2015-03-17 09:21:00,0,0.032258064516129
1Y11,NWCSTLE,2015-03-17 06:30:00,82222,2,-2.425,2015-03-17 09:19:52,2015-03-17 09:15:00,2.44166666666667,0.0476190476190476
1E04,EDINBUR,2015-03-17 06:55:00,82207,1,3.08333333333333,2015-03-17 09:28:00,2015-03-17 09:24:55,0,0.03125
1D06,KNGX,2015-03-17 08:35:00,82201,1,0.55,2015-03-17 09:19:00,2015-03-17 09:18:27,0,0.0588235294117647
1A09,LEEDS,2015-03-17 07:15:00,82228,1,-3.7,2015-03-17 09:27:00,2015-03-17 09:22:00,1.3,0.0294117647058824
1A13,SKPT,2015-03-17 06:55:00,82222,1,-2.38333333333333,2015-03-17 09:29:23,2015-03-17 09:27:00,0,0.0263157894736842
1D07,KNGX,2015-03-17 09:03:00,82201,1,-2.08333333333333,2015-03-17 09:31:05,2015-03-17 09:29:00,0,0.1
1E03,EDINBUR,2015-03-17 06:26:00,40737,1,-1.73333333333333,2015-03-17 09:31:44,2015-03-17 09:30:00,0,0.0263157894736842
1D05,KNGX,2015-03-17 08:06:00,82219,2,0.983333333333333,2015-03-17 09:23:47,2015-03-17 09:16:11,4.8,0.0909090909090909
1D07,KNGX,2015-03-17 09:03:00,82213,3,-0.366666666666667,2015-03-17 09:23:27,2015-03-17 09:19:00,4.16666666666667,0.3
1S10,KNGX,2015-03-17 09:30:00,82209,2,-0.791666666666667,2015-03-17 09:34:41,2015-03-17 09:30:54,2.89166666666667,0.5
1N08,KNGX,2015-03-17 08:30:00,82219,1,-2,2015-03-17 09:33:00,2015-03-17 09:31:00,0,0.0555555555555556
1S09,KNGX,2015-03-17 09:00:00,40742,1,-1.5,2015-03-17 09:11:30,2015-03-17 09:10:00,0,0.0909090909090909
1N81,KNGX,2015-03-17 09:08:00,82214,1,-1.73333333333333,2015-03-17 09:33:44,2015-03-17 09:32:00,0,0.1
1A15,HAGT,2015-03-17 07:34:00,82226,1,-3.21666666666667,2015-03-17 09:31:13,2015-03-17 09:28:00,0,0.04
1D05,KNGX,2015-03-17 08:06:00,82230,1,0.733333333333333,2015-03-17 09:31:00,2015-03-17 09:30:16,0,0.0454545454545455
1A18,LEEDS,2015-03-17 08:45:00,82208,2,4.03333333333333,2015-03-17 09:19:00,2015-03-17 09:14:28,0.5,0.142857142857143
1E06,GLGC,2015-03-17 06:50:00,82212,2,-4.14166666666667,2015-03-17 13:48:48,2015-03-17 09:08:00,0.658333333333333,0.0253164556962025
1D08,KNGX,2015-03-17 09:35:00,82203,7,4.68333333333333,2015-03-17 11:14:00,2015-03-17 09:30:35,1.44166666666667,0.225806451612903
1Y11,NWCSTLE,2015-03-17 06:30:00,40702,2,-0.183333333333333,2015-03-17 09:22:11,2015-03-17 09:18:00,4,0.0476190476190476
1D06,KNGX,2015-03-17 08:35:00,82209,1,0.4,2015-03-17 09:06:00,2015-03-17 09:05:36,0,0.0588235294117647
1Y11,NWCSTLE,2015-03-17 06:30:00,82203,2,-1.66666666666667,2015-03-17 09:34:08,2015-03-17 09:30:00,2.46666666666667,0.0476190476190476
1S07,KNGX,2015-03-17 08:00:00,82211,1,1.05,2015-03-17 09:26:00,2015-03-17 09:24:57,0,0.0416666666666667
1A15,HAGT,2015-03-17 07:34:00,40737,1,-3.76666666666667,2015-03-17 09:17:46,2015-03-17 09:14:00,0,0.04
1S03,LEEDS,2015-03-17 07:10:00,40748,1,-2.11666666666667,2015-03-17 09:22:07,2015-03-17 09:20:00,0,0.0344827586206897
1Y14,BRWCKUT,2015-03-17 06:00:00,82223,1,0.6,2015-03-17 09:19:00,2015-03-17 09:18:24,0,0.024390243902439
1A13,SKPT,2015-03-17 06:55:00,40702,1,0.0166666666666667,2015-03-17 09:33:00,2015-03-17 09:32:59,0,0.0263157894736842
1Y14,BRWCKUT,2015-03-17 06:00:00,82220,1,5,2015-03-17 09:31:00,2015-03-17 09:26:00,0,0.024390243902439
1E01,EDINBUR,2015-03-17 05:40:00,82222,3,-0.516666666666667,2015-03-17 09:23:38,2015-03-17 09:19:00,3.88333333333333,0.0588235294117647
1S09,KNGX,2015-03-17 09:00:00,82209,3,0.6,2015-03-17 09:18:30,2015-03-17 09:13:36,3.95,0.272727272727273
1N81,KNGX,2015-03-17 09:08:00,40742,1,-3.31666666666667,2015-03-17 09:16:19,2015-03-17 09:13:00,0,0.1
1E01,EDINBUR,2015-03-17 05:40:00,82220,2,0.916666666666667,2015-03-17 09:21:00,2015-03-17 09:18:00,2.08333333333333,0.0392156862745098
1E05,EDINBUR,2015-03-17 07:30:00,82217,2,-2.35,2015-03-17 09:19:04,2015-03-17 09:15:00,1.71666666666667,0.08
1E05,EDINBUR,2015-03-17 07:30:00,82231,2,-0.675,2015-03-17 09:27:44,2015-03-17 09:25:00,1.11666666666667,0.08
1E02,EDINBUR,2015-03-17 05:48:00,82226,1,0.783333333333333,2015-03-17 09:32:00,2015-03-17 09:31:13,0,0.0208333333333333
1A12,HULL,2015-03-17 07:00:00,82223,1,-0.233333333333333,2015-03-17 09:14:14,2015-03-17 09:14:00,0,0.032258064516129
1D07,KNGX,2015-03-17 09:03:00,40702,3,-4.53333333333333,2015-03-17 09:13:32,2015-03-17 09:05:00,0.158333333333333,0.3
1E01,EDINBUR,2015-03-17 05:40:00,82225,1,2.125,2015-03-17 09:34:00,2015-03-17 09:31:37,0.258333333333334,0.0196078431372549
1Y11,NWCSTLE,2015-03-17 06:30:00,82225,1,1.91666666666667,2015-03-17 09:31:37,2015-03-17 09:24:35,3.51666666666667,0.0238095238095238
1A13,SKPT,2015-03-17 06:55:00,82226,1,-3.95,2015-03-17 09:12:57,2015-03-17 09:09:00,0,0.0263157894736842
1Y11,NWCSTLE,2015-03-17 06:30:00,82220,2,-0.641666666666667,2015-03-17 09:18:00,2015-03-17 09:13:00,4.35833333333333,0.0476190476190476
1Y11,NWCSTLE,2015-03-17 06:30:00,82223,1,-2,2015-03-17 09:07:00,2015-03-17 09:05:00,0,0.0238095238095238
1A13,SKPT,2015-03-17 06:55:00,82220,1,1,2015-03-17 09:27:00,2015-03-17 09:26:00,0,0.0263157894736842
1E04,EDINBUR,2015-03-17 06:55:00,82231,1,3.41666666666667,2015-03-17 09:15:00,2015-03-17 09:11:35,0,0.03125
1A09,LEEDS,2015-03-17 07:15:00,82220,1,-1.28333333333333,2015-03-17 09:14:17,2015-03-17 09:13:00,0,0.0294117647058824
1D07,KNGX,2015-03-17 09:03:00,82214,1,0.933333333333333,2015-03-17 09:29:00,2015-03-17 09:28:04,0,0.1
1D07,KNGX,2015-03-17 09:03:00,82209,2,1.05,2015-03-17 09:19:00,2015-03-17 09:15:24,2.55,0.2
1A15,HAGT,2015-03-17 07:34:00,82204,2,1.31666666666667,2015-03-17 09:11:00,2015-03-17 09:08:55,0.766666666666667,0.08
1B81,LINCLNC,2015-03-17 07:20:00,82225,1,-1.66666666666667,2015-03-17 09:19:13,2015-03-17 09:13:32,2.84166666666667,0.0434782608695652
1B81,LINCLNC,2015-03-17 07:20:00,82220,1,0.633333333333333,2015-03-17 09:11:00,2015-03-17 09:10:22,0,0.0434782608695652
1Y11,NWCSTLE,2015-03-17 06:30:00,40708,12,4.53333333333333,2015-03-17 09:27:00,2015-03-17 07:59:08,1.1,0.285714285714286
1D07,KNGX,2015-03-17 09:03:00,40704,2,-0.741666666666667,2015-03-17 09:05:00,2015-03-17 09:02:00,1.75833333333333,0.2
1D04,KNGX,2015-03-17 07:35:00,82208,20,3,2015-03-17 09:14:28,2015-03-17 07:31:07,1.95,0.625
1S06,KNGX,2015-03-17 07:30:00,82216,12,-4.03333333333333,2015-03-17 09:14:28,2015-03-17 07:36:00,2.11666666666667,0.387096774193548
1S03,LEEDS,2015-03-17 07:10:00,82212,2,2.38333333333333,2015-03-17 09:54:00,2015-03-17 09:50:00,1.61666666666667,0.0555555555555556
1D08,KNGX,2015-03-17 09:35:00,82225,1,-3.40833333333333,2015-03-17 09:47:38,2015-03-17 09:43:00,1.225,0.1
1E07,EDINBUR,2015-03-17 08:30:00,82231,2,1.85,2015-03-17 10:00:00,2015-03-17 09:54:09,2,0.105263157894737
